0,73909.72263530579,All Other Languages
1,197431.3419870023,Arabic
2,39742.1706403713,Australian Indigenous Languages
3,172407.53920133776,Cantonese
4,366181.38150463207,Mandarin
5,34908.870722773296,Croatian
6,20758.151728373552,Dutch
7,111994.35860358058,Filipino/Tagalog
8,43496.01721172059,French
9,48696.29444657654,German
10,145798.61532791858,Greek
11,97965.14714900871,Hindi
12,12205.984682710045,Hungarian
13,41664.812672092296,Indonesian
14,35784.58415375506,Persian
15,166675.20622390215,Italian
16,34339.99451357912,Japanese
17,21741.871861424544,Khmer
18,66886.8323030316,Korean
19,40514.78676483243,Macedonian
20,19633.286473300275,Maltese
21,29499.330502658213,Polish
22,29981.67861530829,Portuguese
23,30875.188605153733,Russian
24,27538.640655435556,Samoan
25,33015.68506434391,Serbian
26,39651.346822722175,Sinhalese
27,86413.3394231498,Spanish
28,44897.03596640269,Tamil
29,35811.585829272364,Turkish
30,170227.76757775876,Vietnamese
31,26847.029557526344,Afrikaans
32,5635.3724153507455,Albanian
33,4180.9639840776035,Amharic
34,6262.547696684565,Armenian
35,28038.785326949317,Assyrian/Aramaic
36,6209.158020093526,Auslan
37,33477.168245912435,Bengali
38,9709.557046246271,Bosnian
39,1644.0338343378687,Bulgarian
40,10015.780593590278,Burmese
41,12257.533335970358,"Chinese, nfd"
42,4872.575081986815,Czech
43,3545.197260533732,Danish
44,1126.706278404004,Estonian
45,5000.21936625045,Fijian
46,3669.1594981359153,Finnish
47,32445.58150626258,Gujarati
48,5509.569154417837,Hakka
49,6347.848444341514,Hebrew
50,1504.7297356463062,Hmong
51,10984.772539995465,Min Nan (incl.Hokkien)
52,926545.926166423,Not Stated
53,853.6211510130554,"Indo-Aryan, nfd"
54,5951.414753791956,Kannada
55,3806.008899053177,Kurdish
56,6127.5393190980285,Lao
57,1811.566957433889,Latvian
58,11006.86481996417,Malay
59,32649.321421529537,Malayalam
60,3141.3994766612727,Maori (Cook Island)
61,7208.220014233895,Maori (New Zealand)
62,8012.747209760938,Marathi
63,38050.88387387814,Nepali
64,20353.126595613943,Non-verbal so described
65,1776.5875141501044,Norwegian
66,1869.8660295735297,Oromo
67,5666.669811973079,Pashto
68,81311.86377370944,Punjabi
69,7949.538742072696,Romanian
70,6774.352182626253,Shona
71,3333.4795775003,Slovak
72,2505.632753117401,Slovene
73,8698.221563234398,Somali
74,7034.550146702123,Swahili
75,5497.909339989908,Swedish
76,21131.265790067253,Telugu
77,679.3376090377084,Tetum
78,34020.883802920034,Thai
79,10858.35560461898,Tongan
80,4709.951354439396,Ukrainian
81,42524.5705675411,Urdu
82,2074.2196192840597,Wu
83,921.7390142498988,Yiddish
84,14361151.64314833,Total population
