0,28832000.0,All Mother Tongue
1,12870394.135176111,Nepali
2,3365370.6051639994,Maithili
3,1724792.0193561653,Bhojpuri
4,1664849.2834589393,Tharu
5,1472707.8020407553,Tamang
6,921245.0787529368,Newar
7,858098.6064128621,Magar
8,546019.4183669187,Avadhi
9,144280.22717466234,Bantawa
10,354350.22689988837,Gurung
11,373917.61310194747,Limbu
12,863415.6771532692,Bajjika
13,752558.1257154314,Urdu
14,132996.4149545883,Rajbanshi
15,124960.95643081298,Sherpa
16,84412.57885031552,Hindi
17,83575.73329170457,Chamling
18,54256.75664658602,Santhali
19,52752.8287376129,Chepang
20,49863.58952030202,Danuwar
21,36619.882825509776,Uranw/Urau
22,41241.57734751328,Sunuwar
23,22919.121339278518,Bangla
24,27634.40327095763,Rajsthani
25,26576.647896484494,Majhi
26,25193.51303953454,Thami
27,36096.446266742714,Kulung
28,21002.755892316385,Dhimal
29,20192.027750359095,Angika
30,21283.518121343204,Yakkha
31,22481.65461032975,Thulung
32,19881.88342759691,Sampang
33,23630.820943090686,Bhujel
34,12707.211427698363,Darai
35,15743.361113686069,Khaling
36,13300.294430875174,Kumal
37,5704.479087436398,Thakali
38,4660.8706469839935,Chhantyal
39,4870.898205907157,Sign Language
40,4837.1632093961825,Tibetan
41,8311.867850026556,Dumi
42,5255.041875854706,Jirel
43,14658.400096865373,Wambule
44,7275.876989431468,Puma
45,11073.784661150856,Hyolmo/Yholmo
46,10926.874192474032,Nachhiring
47,2346.2145960535813,Dura
48,4760.987410823014,Meche
49,3763.0844495145107,Pahari
50,8160.604478574122,Lapcha
51,9539.386432748468,Bote
52,12686.535139514217,Bahing
53,1383.1348569499546,Koyee
54,4089.5521576852316,Raji
55,1654.103054731653,Hayu/Vayu
56,522.3483330731536,Byansi
57,10020.38218945333,Yamphu/Yamphe
58,8805.922315058247,Ghale
59,258.997715148772,Khariya
60,2226.5097697243173,Chhiling
61,4043.8466785413307,Lohorung
62,879.2863606731419,Punjabi
63,263.3506179243816,Chinese
64,2211.2746100096833,English
65,5060.249476646175,Mewahang
66,1816.248683123111,Sanskrit
67,54.411284695120166,Kaike
68,501.6720448890079,Khamchi(Raute)
69,1281.9298674170311,Kisan
70,1169.8426209450836,Musalman
71,168.6749825548725,Baram
72,1549.6333881170224,Tilung
73,1918.5418983499371,Jero/Jerung
74,6812.292843829045,Dungmali
75,635.5238052390035,Oriya
76,140.38111451341004,Lingkhim
77,30.470319429267292,Kusunda
78,563.7009094414449,Sindhi
79,2263.509443316999,Koche
80,967.4326418792365,Hariyanwi
81,38756.06986264019,Magahi
82,436.37850325486374,Sam
83,247.02723251584555,Kurmali
84,107.73434369633793,Kagate
85,87.05805551219227,Dzonkha
86,31.558545123169697,Kuki
87,4039.4937757657212,Chhintang
88,34.823222204876906,Mizo
89,10.882256939024034,Nagamese
90,879.2863606731419,Lhomi
91,517.995430297544,Assami
92,132.7635346560932,Sadhani
93,173151.943059587,Rai
94,20470.61352799811,Tajpuriya
95,1901.1302872474985,Khash
96,6017.88808728029,Athpariya
97,3930.671206375481,Ganagai
98,155384.48215524247,Achhami
99,29505.06323877586,Kham
100,268.7917463938936,Malpande
101,377.61431578413396,Dhuleli
102,8.705805551219227,Arabi
103,17.411611102438453,Spanish
104,18.499836796340855,Russian
105,857333.5837500487,Doteli
106,651.8471906475396,Belhare
107,315.58545123169694,Phangduwali
108,1272.1358361719094,Waling/Walung
109,312.32077414998975,Surel
110,296567.61900505854,Baitadeli
111,75.08757287926584,Bankariya
112,73543.38061961831,Bajhangi
113,36.99967359268171,French
114,3296.2356268303797,Lhopa
115,1814.0722317353063,Dolpali
116,926.0800655109452,Jumli
117,3375.676102485255,Dailekhi
118,630.0826767694915,Sonaha
119,531.0541386243729,Dadeldhuri
120,11648.367827531325,Bajureli
121,6451.001913453447,Darchuleli
122,426.5844720097421,Manange
123,41.352576368291324,Gadhawali
124,23041.002616995585,Others
